Date,Open,High,Low,Close,Adj Close,Volume,Return,Signed_Vol,Vol,SMA5_Price,SMA5_Vol,SMA5_Volume,Signal,Trade,PnL,Absolute Return,TC,Net Return,TC,0.05
06-12-2019,3134.620117,3150.600098,3134.620117,3145.909912,3145.909912,3483310000,0.009135724,3483310000,18.90445734,3116.633984,19.82819539,717888000,1,3145.909912,0,1.228770421,0.00,1.228770421,,
09-12-2019,3141.860107,3148.870117,3135.459961,3135.959961,3135.959961,3400470000,-0.003162821,-3400470000,20.60203994,3121.051953,21.0332105,694944000,1,3135.959961,-0.003162821,1.22488404,0.06,1.163639838,,
10-12-2019,3135.360107,3142.120117,3126.090088,3132.52002,3132.52002,3346310000,-0.001096934,-3346310000,13.64134504,3128.915967,18.87082443,759998000,1,3132.52002,-0.001096934,1.223540422,0.06,1.162363401,,
11-12-2019,3135.75,3143.97998,3133.209961,3141.629883,3141.629883,3257650000,0.002908158,3257650000,10.93480655,3134.689941,16.22284856,670932000,1,3141.629883,0.002908158,1.227098671,0.06,1.165743738,,
12-12-2019,3141.22998,3176.280029,3138.469971,3168.570068,3168.570068,4003200000,0.008575226,4003200000,14.1877793,3144.917969,15.65408563,799476000,1,3168.570068,0.008575226,1.23762132,0.06,1.175740254,,
13-12-2019,3166.649902,3182.679932,3156.51001,3168.800049,3168.800049,3757650000,7.26E-05,3757650000,17.81677897,3149.495996,15.43654996,854344000,1,3168.800049,7.25818E-05,1.237711148,0.06,1.175825591,,
16-12-2019,3183.629883,3197.709961,3183.629883,3191.449951,3191.449951,4070200000,0.007147785,4070200000,23.61584609,3160.593994,16.03931119,2348478000,1,3191.449951,0.007147785,1.246558042,0.06,1.18423014,,
17-12-2019,3195.399902,3198.219971,3191.030029,3192.52002,3192.52002,3842940000,0.000335292,3842940000,20.86837196,3172.593994,17.48471657,3786328000,1,3192.52002,0.000335292,1.246976003,0.06,1.184627203,,
18-12-2019,3195.209961,3198.47998,3191.139893,3191.139893,3191.139893,4029950000,-0.0004323,-4029950000,12.61825799,3182.495996,17.82140686,2328808000,1,3191.139893,-0.0004323,1.246436935,0.06,1.184115088,,
19-12-2019,3192.320068,3205.47998,3192.320068,3205.370117,3205.370117,3784360000,0.004459292,3784360000,13.18452665,3189.856006,17.62075633,2285040000,1,3205.370117,0.004459292,1.251995161,0.06,1.189395403,,
20-12-2019,3223.330078,3225.649902,3216.030029,3221.219971,3221.219971,6457480000,0.004944781,6457480000,13.09677723,3200.33999,16.67675598,2825006000,1,3221.219971,0.004944781,1.258186003,0.06,1.195276703,,
23-12-2019,3226.050049,3227.780029,3222.300049,3224.01001,3224.01001,3064530000,0.000866144,3064530000,15.45402732,3206.852002,15.04439223,2623872000,1,3224.01001,0.000866144,1.259275773,0.06,1.196311984,,
24-12-2019,3225.449951,3226.429932,3220.51001,3223.379883,3223.379883,1296530000,-0.000195448,-1296530000,14.42746283,3213.023975,13.7562104,1595978000,1,3223.379883,-0.000195448,1.25902965,0.06,1.196078167,,
26-12-2019,3227.199951,3240.080078,3227.199951,3239.909912,3239.909912,2164540000,0.005128167,2164540000,12.25606343,3222.777979,13.68377149,2834876000,1,3239.909912,0.005128167,1.265486164,0.06,1.202211856,,
27-12-2019,3247.22998,3247.929932,3234.370117,3240.02002,3240.02002,2429150000,3.40E-05,2429150000,9.420397533,3229.707959,12.93094567,2563834000,1,3240.02002,3.39847E-05,1.265529171,0.06,1.202252712,,
30-12-2019,3240.090088,3240.919922,3216.570068,3221.290039,3221.290039,3021720000,-0.005780822,-3021720000,9.404653204,3229.721973,12.19252086,667994000,0,0,-0.005780822,1.258213372,0.06,1.195302703,,
31-12-2019,3215.179932,3231.719971,3212.030029,3230.780029,3230.780029,2894760000,0.002946022,2894760000,8.847546813,3231.075977,10.87122476,634040000,0,0,0,1.258213372,0.00,1.258213372,,
02-01-2020,3244.669922,3258.139893,3235.530029,3257.850098,3257.850098,3459930000,0.008378803,3459930000,13.53791802,3237.97002,10.6933158,1585332000,1,3257.850098,0,1.258213372,0.00,1.258213372,,
03-01-2020,3226.360107,3246.149902,3222.340088,3234.850098,3234.850098,3484700000,-0.007059871,-3484700000,13.54576763,3236.958057,10.95125664,455484000,0,0,-0.007059871,1.249330548,0.06,1.186864021,,
06-01-2020,3217.550049,3246.840088,3214.639893,3246.280029,3246.280029,3702460000,0.003533373,3702460000,14.17424862,3238.210059,11.90202686,710146000,1,3246.280029,0,1.249330548,0.00,1.249330548,,
07-01-2020,3241.860107,3244.909912,3232.429932,3237.179932,3237.179932,3435910000,-0.002803239,-3435910000,10.815656,3241.388037,12.18422742,627308000,0,0,-0.002803239,1.245828376,0.06,1.183536958,,
08-01-2020,3238.590088,3267.070068,3236.669922,3253.050049,3253.050049,3726840000,0.004902451,3726840000,9.901964354,3245.842041,12.39511092,793724000,1,3253.050049,0,1.245828376,0.00,1.245828376,,
09-01-2020,3266.030029,3275.580078,3263.669922,3274.699951,3274.699951,3641230000,0.006655263,3641230000,15.99998151,3249.212012,12.88752362,829984000,1,3274.699951,0.006655263,1.254119691,0.06,1.191413707,,
10-01-2020,3281.810059,3282.98999,3260.860107,3265.350098,3265.350098,3214580000,-0.002855179,-3214580000,14.9341963,3255.312012,13.16520936,884008000,1,3265.350098,-0.002855179,1.250538956,0.06,1.188012008,,
13-01-2020,3271.129883,3288.129883,3268.429932,3288.129883,3288.129883,3459390000,0.006976215,3459390000,19.60404795,3263.681982,14.25116922,835394000,1,3288.129883,0.006976215,1.259262984,0.06,1.196299835,,
14-01-2020,3285.350098,3294.25,3277.189941,3283.149902,3283.149902,3687620000,-0.001514533,-3687620000,14.0647463,3272.875977,14.90098728,785052000,1,3283.149902,-0.001514533,1.257355789,0.06,1.194488,,
15-01-2020,3282.27002,3298.659912,3280.689941,3289.290039,3289.290039,3721490000,0.001870197,3721490000,10.06174703,3280.123975,14.93294382,783982000,1,3289.290039,0.001870197,1.259707292,0.06,1.196721928,,
16-01-2020,3302.969971,3317.110107,3302.820068,3316.810059,3316.810059,3540580000,0.008366553,3540580000,18.48480127,3288.545996,15.42990777,763852000,1,3316.810059,0.008366553,1.2702467,0.06,1.206734365,,
17-01-2020,3323.659912,3329.879883,3318.860107,3329.620117,3329.620117,3726220000,0.003862162,3726220000,20.55272578,3301.4,16.55361367,2152012000,1,3329.620117,0.003862162,1.275152599,0.06,1.211394969,,
21-01-2020,3321.030029,3329.790039,3316.610107,3320.790039,3320.790039,4104840000,-0.002651978,-4104840000,20.47070219,3307.932031,16.72694451,639166000,1,3320.790039,-0.002651978,1.271770923,0.06,1.208182377,,
22-01-2020,3330.02002,3337.77002,3320.040039,3321.75,3321.75,3623780000,0.000289076,3623780000,15.45143546,3315.652051,17.00428234,2101446000,1,3321.75,0.000289076,1.272138561,0.06,1.208531633,,
23-01-2020,3315.77002,3326.879883,3301.870117,3325.540039,3325.540039,3766710000,0.001140977,3766710000,4.873181243,3322.902051,15.96656919,2110490000,1,3325.540039,0.001140977,1.273590042,0.06,1.20991054,,
24-01-2020,3333.100098,3333.179932,3281.530029,3295.469971,3295.469971,3708780000,-0.009042161,-3708780000,13.41005556,3318.634033,14.95162005,660618000,0,0,-0.009042161,1.262074036,0.06,1.198970334,,
27-01-2020,3247.159912,3258.850098,3234.5,3243.629883,3243.629883,3831050000,-0.015730712,-3831050000,34.44336951,3301.435986,17.72974879,-850836000,-1,-3243.629883,0,1.262074036,0.00,1.262074036,,
28-01-2020,3255.350098,3285.780029,3253.219971,3276.23999,3276.23999,3531570000,0.010053585,3531570000,33.94370452,3292.525977,20.42434926,676446000,0,0,-0.010053585,1.249385667,0.06,1.186916384,,
29-01-2020,3289.459961,3293.469971,3271.889893,3273.399902,3273.399902,3600250000,-0.000866874,-3600250000,30.21968351,3282.855957,23.37799887,-768360000,-1,-3273.399902,0,1.249385667,0.00,1.249385667,,
30-01-2020,3256.449951,3285.909912,3242.800049,3283.659912,3283.659912,3790350000,0.003134359,3790350000,19.24086513,3274.479932,26.25153564,-763632000,0,0,-0.003134359,1.245469644,0.06,1.183196162,,
31-01-2020,3282.330078,3282.330078,3214.679932,3225.52002,3225.52002,4529700000,-0.01770582,-4529700000,24.79281995,3260.489941,28.52808852,-927816000,0,0,0,1.245469644,0.00,1.245469644,,
03-02-2020,3235.659912,3268.439941,3235.659912,3248.919922,3248.919922,3760460000,0.007254614,3760460000,23.99344992,3261.547949,26.4381046,590486000,0,0,0,1.245469644,0.00,1.245469644,,
04-02-2020,3280.610107,3306.919922,3280.610107,3297.590088,3297.590088,3996900000,0.014980414,3996900000,28.69998656,3265.817969,25.38936101,683552000,1,3297.590088,0,1.245469644,0.00,1.245469644,,
05-02-2020,3324.909912,3337.580078,3313.75,3334.689941,3334.689941,4121480000,0.011250596,4121480000,42.51272173,3278.075977,27.84796866,2227898000,1,3334.689941,0.011250596,1.25948192,0.06,1.196507824,,
06-02-2020,3344.919922,3347.959961,3334.389893,3345.780029,3345.780029,3887250000,0.003325673,3887250000,52.46475642,3290.5,34.49274692,2247278000,1,3345.780029,0.003325673,1.263670545,0.06,1.200487018,,
07-02-2020,3335.540039,3341.419922,3322.120117,3327.709961,3327.709961,3733920000,-0.005400854,-3733920000,38.99945247,3310.937988,37.33407342,2406434000,1,3327.709961,-0.005400854,1.256845645,0.06,1.194003363,,
10-02-2020,3318.280029,3352.26001,3317.77002,3352.090088,3352.090088,3462730000,0.007326398,3462730000,21.22655932,3331.572021,36.7806953,2346888000,1,3352.090088,0.007326398,1.266053796,0.06,1.202751107,,
11-02-2020,3365.870117,3375.629883,3352.719971,3357.75,3357.75,3762940000,0.001688473,3762940000,12.33834496,3343.604004,33.50836698,2300096000,1,3357.75,0.001688473,1.268191494,0.06,1.204781919,,
12-02-2020,3370.5,3381.469971,3369.719971,3379.449951,3379.449951,3930910000,0.006462646,3930910000,18.79972577,3352.556006,28.76576779,2261982000,1,3379.449951,0.006462646,1.276387367,0.06,1.212567999,,
13-02-2020,3365.899902,3385.090088,3360.52002,3373.939941,3373.939941,3500890000,-0.001630446,-3500890000,20.41128038,3358.187988,22.35507258,784354000,1,3373.939941,-0.001630446,1.274306287,0.06,1.210590972,,
14-02-2020,3378.080078,3380.689941,3366.149902,3380.159912,3380.159912,3419700000,0.001843533,3419700000,12.94350491,3368.677979,17.14388307,2215078000,1,3380.159912,0.001843533,1.276655513,0.06,1.212822737,,
18-02-2020,3369.040039,3375.01001,3355.610107,3370.290039,3370.290039,3750400000,-0.002919943,-3750400000,9.101239703,3372.317969,14.71881914,772452000,0,0,-0.002919943,1.272927752,0.06,1.209281364,,
19-02-2020,3380.389893,3393.52002,3378.830078,3386.149902,3386.149902,3614200000,0.004705786,3614200000,6.105653924,3377.997949,13.47228094,742704000,1,3386.149902,0,1.272927752,0.00,1.272927752,,
20-02-2020,3380.449951,3389.149902,3341.02002,3373.22998,3373.22998,4019180000,-0.00381552,-4019180000,6.364032695,3376.753955,10.98514232,-847314000,0,0,-0.00381552,1.268070871,0.06,1.204667327,,
21-02-2020,3360.5,3360.76001,3328.449951,3337.75,3337.75,3908780000,-0.010518103,-3908780000,18.79794613,3369.515967,10.66247547,-928892000,-1,-3337.75,0,1.268070871,0.00,1.268070871,,
24-02-2020,3257.610107,3259.810059,3214.649902,3225.889893,3225.889893,4851160000,-0.033513627,-4851160000,65.51480549,3338.661963,21.17673559,-2583064000,-1,-3225.889893,0.033513627,1.310568525,0.07,1.245040098,,
25-02-2020,3238.939941,3246.98999,3118.77002,3128.209961,3128.209961,5596760000,-0.030279996,-5596760000,110.3833276,3290.245947,41.43315317,-2952336000,-1,-3128.209961,0.030279996,1.350252534,0.07,1.282739907,,
26-02-2020,3139.899902,3182.51001,3108.98999,3116.389893,3116.389893,5484650000,-0.003778541,-5484650000,117.4863637,3236.293945,63.70929512,-4772106000,-1,-3116.389893,0.003778541,1.355354518,0.07,1.287586792,,
27-02-2020,3062.540039,3097.070068,2977.389893,2978.76001,2978.76001,7064710000,-0.044163243,-7064710000,133.8498424,3157.399951,89.20645707,-5381212000,-1,-2978.76001,0.044163243,1.415211368,0.07,1.3444508,,
28-02-2020,2916.899902,2959.719971,2855.840088,2954.219971,2954.219971,8569570000,-0.00823834,-8569570000,112.91593,3080.693945,108.0300538,-6313370000,-1,-2954.219971,0.00823834,1.426870361,0.07,1.355526843,,
02-03-2020,2974.280029,3090.959961,2945.189941,3090.22998,3090.22998,6381330000,0.046039229,6381330000,81.13011074,3053.561963,111.1531149,-4066872000,0,0,-0.046039229,1.36117835,0.07,1.293119432,,
03-03-2020,3096.459961,3136.719971,2976.629883,3003.370117,3003.370117,6376510000,-0.028107896,-6376510000,70.98992873,3028.593994,103.2744351,-4222822000,0,0,0,1.36117835,0.00,1.36117835,,
04-03-2020,3045.75,3130.969971,3034.379883,3130.120117,3130.120117,5073020000,0.042202591,5073020000,75.36579129,3031.340039,94.85032063,-2111288000,0,0,0,1.36117835,0.00,1.36117835,,
05-03-2020,3075.699951,3083.040039,2999.830078,3023.939941,3023.939941,5579290000,-0.033922077,-5579290000,70.00333333,3040.376025,82.08101881,-1814204000,0,0,0,1.36117835,0.00,1.36117835,,
06-03-2020,2954.199951,2985.929932,2901.540039,2972.370117,2972.370117,6555240000,-0.017053852,-6555240000,64.68755471,3044.006055,72.43534376,-1411338000,0,0,0,1.36117835,0.00,1.36117835,,
09-03-2020,2863.889893,2863.889893,2734.429932,2746.560059,2746.560059,8441290000,-0.075969697,-8441290000,140.9375617,2975.27207,84.39683395,-4375862000,-1,-2746.560059,0,1.36117835,0.00,1.36117835,,
10-03-2020,2813.47998,2882.590088,2734,2882.22998,2882.22998,7642040000,0.049396306,7642040000,145.2462813,2951.044043,99.24810445,-1572152000,-1,-2882.22998,-0.049396306,1.293941167,0.06,1.229244109,,
11-03-2020,2825.600098,2825.600098,2707.219971,2741.379883,2741.379883,7431200000,-0.048868445,-7431200000,128.5038468,2873.295996,109.8757156,-4072996000,-1,-2741.379883,0.048868445,1.35717406,0.07,1.289315357,,
12-03-2020,2630.860107,2660.949951,2478.860107,2480.639893,2480.639893,8850810000,-0.095112681,-8850810000,186.0800791,2764.635986,133.0910647,-4727300000,-1,-2480.639893,0.095112681,1.486258523,0.07,1.411945597,,
13-03-2020,2569.98999,2711.330078,2492.370117,2711.02002,2711.02002,8299070000,0.09287125,8299070000,145.3991157,2712.365967,149.2333769,-1756438000,0,0,-0.09287125,1.348227837,0.07,1.280816445,,
16-03-2020,2508.590088,2562.97998,2380.939941,2386.129883,2386.129883,7805450000,-0.119840552,-7805450000,202.3872375,2640.279932,161.5233121,-1629270000,-1,-2386.129883,0,1.348227837,0.00,1.348227837,,
17-03-2020,2425.659912,2553.929932,2367.040039,2529.189941,2529.189941,8370250000,0.05995485,8370250000,152.2465777,2569.671924,162.9233714,-1483628000,0,0,-0.05995485,1.26739504,0.06,1.204025288,,
18-03-2020,2436.5,2453.570068,2280.52002,2398.100098,2398.100098,8799300000,-0.051830763,-8799300000,131.4354859,2501.015967,163.5096992,-1757248000,0,0,0,1.26739504,0.00,1.26739504,,
19-03-2020,2393.47998,2466.969971,2319.780029,2409.389893,2409.389893,7956100000,0.004707808,7956100000,137.9003158,2486.765967,153.8737465,1604134000,0,0,0,1.26739504,0.00,1.26739504,,
20-03-2020,2431.939941,2453.01001,2295.560059,2304.919922,2304.919922,9053950000,-0.043359512,-9053950000,80.40621,2405.545947,140.8751654,-1866470000,0,0,0,1.26739504,0.00,1.26739504,,
23-03-2020,2290.709961,2300.72998,2191.860107,2237.399902,2237.399902,7411380000,-0.029293868,-7411380000,111.0547409,2375.799951,122.608666,-1787656000,0,0,0,1.26739504,0.00,1.26739504,,
24-03-2020,2344.439941,2449.709961,2344.439941,2447.330078,2447.330078,7563150000,0.09382774,7563150000,85.99488994,2359.427979,109.3583285,-1949076000,0,0,0,1.26739504,0.00,1.26739504,,
25-03-2020,2457.77002,2571.419922,2407.530029,2475.560059,2475.560059,8300010000,0.011535011,8300010000,100.4634293,2374.919971,103.1639172,1470786000,1,2475.560059,0,1.26739504,0.00,1.26739504,,
26-03-2020,2501.290039,2637.01001,2500.719971,2630.070068,2630.070068,7766990000,0.062414163,7766990000,153.7408951,2419.056006,106.332033,1432964000,1,2630.070068,0.062414163,1.34649844,0.07,1.279173518,,
27-03-2020,2555.870117,2615.909912,2520.02002,2541.469971,2541.469971,6201670000,-0.033687353,-6201670000,146.0410895,2466.366016,119.4590089,2003420000,1,2541.469971,-0.033687353,1.301138473,0.07,1.236081549,,
30-03-2020,2558.97998,2631.800049,2545.280029,2626.649902,2626.649902,5751120000,0.033516009,5751120000,84.07486267,2544.216016,114.0630333,4635920000,1,2626.649902,0.033516009,1.344747442,0.07,1.27751007,,
31-03-2020,2614.689941,2641.389893,2571.149902,2584.590088,2584.590088,6576210000,-0.016012722,-6576210000,64.70983098,2571.668018,109.8060215,1808048000,1,2584.590088,-0.016012722,1.323214375,0.07,1.257053657,,
01-04-2020,2498.080078,2522.75,2447.48999,2470.5,2470.5,5964000000,-0.04414243,-5964000000,66.60059321,2570.656006,103.0334543,-1044754000,0,0,-0.04414243,1.264804477,0.06,1.201564253,,
02-04-2020,2458.540039,2533.219971,2455.790039,2526.899902,2526.899902,6464190000,0.022829347,6464190000,59.15721682,2550.021973,84.11671864,-1305314000,0,0,0,1.264804477,0.00,1.264804477,,
03-04-2020,2514.919922,2538.179932,2459.959961,2488.649902,2488.649902,6096970000,-0.015137125,-6096970000,65.44789447,2539.457959,67.99807963,-1284374000,0,0,0,1.264804477,0.00,1.264804477,,
06-04-2020,2578.280029,2676.850098,2574.570068,2663.679932,2663.679932,6403840000,0.070331319,6403840000,78.56227856,2546.863965,66.89556281,-1153830000,0,0,0,1.264804477,0.00,1.264804477,,
07-04-2020,2738.649902,2756.889893,2657.669922,2659.409912,2659.409912,7050410000,-0.001603053,-7050410000,93.2896767,2561.82793,72.61153195,-1248670000,0,0,0,1.264804477,0.00,1.264804477,,
08-04-2020,2685,2760.75,2663.300049,2749.97998,2749.97998,5875710000,0.034056453,5875710000,107.5295851,2617.723926,80.79733033,1119272000,1,2749.97998,0,1.264804477,0.00,1.264804477,,
09-04-2020,2776.98999,2818.570068,2762.360107,2789.820068,2789.820068,7899550000,0.01448741,7899550000,115.9667226,2670.307959,92.15923149,1406344000,1,2789.820068,0.01448741,1.283128218,0.06,1.218971807,,
13-04-2020,2782.459961,2782.459961,2721.169922,2761.629883,2761.629883,5319530000,-0.010104661,-5319530000,59.64384564,2724.903955,90.99842172,1561832000,1,2761.629883,-0.010104661,1.270162643,0.06,1.206654511,,
14-04-2020,2805.100098,2851.850098,2805.100098,2846.060059,2846.060059,5615730000,0.030572589,5615730000,68.02108409,2761.37998,88.89018283,1404210000,1,2846.060059,0.030572589,1.308994803,0.07,1.243545063,,
15-04-2020,2795.639893,2801.879883,2761.540039,2783.360107,2783.360107,5208000000,-0.022030439,-5208000000,37.14825864,2786.17002,77.66189922,1772692000,0,0,-0.022030439,1.280157074,0.06,1.21614922,,
16-04-2020,2799.340088,2806.51001,2764.320068,2799.550049,2799.550049,5228810000,0.005816689,5228810000,31.21634348,2796.084033,62.39925089,1643312000,1,2799.550049,0,1.280157074,0.00,1.280157074,,
17-04-2020,2842.429932,2879.219971,2830.879883,2874.560059,2874.560059,5804810000,0.026793595,5804810000,46.31661828,2813.032031,48.46923003,1224364000,1,2874.560059,0.026793595,1.314457084,0.07,1.24873423,,
20-04-2020,2845.620117,2868.97998,2820.429932,2823.159912,2823.159912,5228630000,-0.017881048,-5228630000,36.34597888,2825.338037,43.80965667,1242544000,0,0,-0.017881048,1.290953214,0.06,1.226405553,,
21-04-2020,2784.810059,2785.540039,2727.100098,2736.560059,2736.560059,5121010000,-0.030674796,-5121010000,50.83846481,2803.438037,40.37313282,-904804000,-1,-2736.560059,0,1.290953214,0.00,1.290953214,,
22-04-2020,2787.889893,2815.100098,2775.949951,2799.310059,2799.310059,5084920000,0.022930248,5084920000,49.75247425,2806.628027,42.89397594,1153780000,0,0,-0.022930248,1.261351337,0.06,1.19828377,,
23-04-2020,2810.419922,2844.899902,2794.26001,2797.800049,2797.800049,5773530000,-0.000539422,-5773530000,49.82082321,2806.278027,46.61487189,-1046688000,-1,-2797.800049,0,1.261351337,0.00,1.261351337,,
24-04-2020,2812.639893,2842.709961,2791.76001,2836.73999,2836.73999,5382810000,0.013918057,5382810000,38.43137253,2798.714014,45.03782273,-1131088000,0,0,-0.013918057,1.243795776,0.06,1.181605988,,
27-04-2020,2854.649902,2887.719971,2852.889893,2878.47998,2878.47998,5203930000,0.01471407,5203930000,52.58523341,2809.778027,48.28567364,955424000,1,2878.47998,0,1.243795776,0.00,1.243795776,,
28-04-2020,2909.959961,2921.149902,2860.709961,2863.389893,2863.389893,5691160000,-0.005242381,-5691160000,36.5958566,2835.143994,45.437152,841394000,1,2863.389893,-0.005242381,1.237275325,0.06,1.175411559,,
29-04-2020,2918.459961,2954.860107,2912.159912,2939.51001,2939.51001,6645640000,0.026583916,6645640000,52.52146204,2863.183984,45.99094956,1153538000,1,2939.51001,0.026583916,1.270166949,0.06,1.206658602,,
30-04-2020,2930.909912,2930.909912,2892.469971,2912.429932,2912.429932,6544980000,-0.009212446,-6544980000,40.48492988,2886.109961,44.12377089,999248000,1,2912.429932,-0.009212446,1.258465604,0.06,1.195542324,,
01-05-2020,2869.090088,2869.090088,2821.610107,2830.709961,2830.709961,4759810000,-0.028059034,-4759810000,42.36924572,2884.903955,44.91134553,-1029276000,0,0,-0.028059034,1.223154275,0.06,1.161996561,,
04-05-2020,2815.01001,2844.23999,2797.850098,2842.73999,2842.73999,4735930000,0.004249828,4735930000,46.53406019,2877.755957,43.70111089,-1122876000,-1,-2842.73999,0,1.223154275,0.00,1.223154275,,
05-05-2020,2868.879883,2898.22998,2863.550049,2868.439941,2868.439941,5140290000,0.009040556,5140290000,46.19788624,2878.765967,45.62151681,1043414000,0,0,-0.009040556,1.21209628,0.06,1.151491466,,
06-05-2020,2883.139893,2891.110107,2847.649902,2848.419922,2848.419922,4892570000,-0.00697941,-4892570000,32.04895332,2860.547949,41.52701507,-1264228000,0,0,0,1.21209628,0.00,1.21209628,,
07-05-2020,2878.26001,2901.919922,2876.47998,2881.189941,2881.189941,5178790000,0.011504631,5178790000,20.29597238,2854.299951,37.48922357,1080526000,1,2881.189941,0,1.21209628,0.00,1.21209628,,
08-05-2020,2908.830078,2932.159912,2902.879883,2929.800049,2929.800049,4876030000,0.016871539,4876030000,34.74087644,2874.117969,35.96354971,3007694000,1,2929.800049,0.016871539,1.232546209,0.06,1.170918899,,
11-05-2020,2915.459961,2944.25,2903.439941,2930.189941,2930.189941,4819730000,0.000133078,4819730000,36.9381367,2891.607959,34.04436502,3024454000,1,2930.189941,0.000133078,1.232710234,0.06,1.171074722,,
12-05-2020,2939.5,2945.820068,2869.590088,2870.120117,2870.120117,5119630000,-0.020500318,-5119630000,36.68143086,2891.943994,32.14107394,972470000,0,0,-0.020500318,1.207439283,0.06,1.147067319,,
13-05-2020,2865.860107,2874.139893,2793.149902,2820,2820,6151650000,-0.017462725,-6151650000,46.10359128,2886.26001,34.95200153,720654000,0,0,0,1.207439283,0.00,1.207439283,,
14-05-2020,2794.540039,2852.800049,2766.639893,2852.5,2852.5,5651130000,0.011524823,5651130000,48.60960459,2880.522021,40.61472797,815122000,0,0,0,1.207439283,0.00,1.207439283,,
15-05-2020,2829.949951,2865.01001,2816.780029,2863.699951,2863.699951,5507700000,0.003926363,5507700000,40.10108516,2867.302002,41.68676972,941456000,0,0,0,1.207439283,0.00,1.207439283,,
18-05-2020,2913.860107,2968.090088,2913.860107,2953.909912,2953.909912,6373670000,0.031501192,6373670000,49.66361317,2872.045996,44.23186501,1252244000,1,2953.909912,0,1.207439283,0.00,1.207439283,,
19-05-2020,2948.590088,2964.209961,2922.350098,2922.939941,2922.939941,4984330000,-0.010484399,-4984330000,54.53071563,2882.609961,47.80172197,1279304000,1,2922.939941,-0.010484399,1.194780007,0.06,1.135041007,,
20-05-2020,2953.629883,2980.290039,2953.629883,2971.610107,2971.610107,5005380000,0.0166511,5005380000,53.14670667,2912.931982,49.21034504,3510710000,1,2971.610107,0.0166511,1.214674409,0.06,1.153940689,,
21-05-2020,2969.949951,2978.5,2938.570068,2948.51001,2948.51001,4976620000,-0.007773596,-4976620000,42.03711709,2932.133984,47.89584754,1385160000,1,2948.51001,-0.007773596,1.205232021,0.06,1.144970419,,
22-05-2020,2948.050049,2956.76001,2933.590088,2955.449951,2955.449951,3970860000,0.002353711,3970860000,17.644275,2950.483984,43.40448551,1077792000,1,2955.449951,0.002353711,1.208068789,0.06,1.147665349,,
26-05-2020,3004.080078,3021.719971,2988.169922,2991.77002,2991.77002,5848500000,0.012289184,5848500000,25.74589255,2958.056006,38.62094139,972758000,1,2991.77002,0.012289184,1.222914968,0.06,1.16176922,,
27-05-2020,3015.649902,3036.25,2969.75,3036.129883,3036.129883,6398000000,0.014827297,6398000000,35.18310548,2980.693994,34.75141936,3249224000,1,3036.129883,0.014827297,1.241047492,0.06,1.178995118,,
28-05-2020,3046.610107,3068.669922,3023.399902,3029.72998,3029.72998,5447020000,-0.002107915,-5447020000,40.61351583,2992.317969,32.24478119,1158744000,1,3029.72998,-0.002107915,1.23843147,0.06,1.176509897,,
29-05-2020,3025.169922,3049.169922,2998.610107,3044.310059,3044.310059,7297550000,0.004812336,7297550000,37.23688003,3011.477979,31.28473378,3613578000,1,3044.310059,0.004812336,1.244391218,0.06,1.182171657,,
01-06-2020,3038.780029,3062.179932,3031.540039,3055.72998,3055.72998,4684170000,0.003751235,4684170000,24.26017267,3031.533984,32.60791331,3756240000,1,3055.72998,0.003751235,1.249059222,0.06,1.186606261,,
02-06-2020,3064.780029,3081.070068,3051.639893,3080.820068,3080.820068,5197150000,0.008210833,5197150000,20.10091321,3049.343994,31.47891745,3625970000,1,3080.820068,0.008210833,1.259315038,0.06,1.196349286,,
03-06-2020,3098.899902,3130.939941,3098.899902,3122.870117,3122.870117,6005560000,0.013648979,6005560000,36.54754173,3066.692041,31.7518047,3547482000,1,3122.870117,0.013648979,1.276503403,0.06,1.212678233,,
04-06-2020,3111.560059,3128.909912,3090.409912,3112.350098,3112.350098,6451290000,-0.003368702,-6451290000,34.26418936,3083.216064,30.4819394,3346628000,1,3112.350098,-0.003368702,1.272203243,0.06,1.208593081,,
05-06-2020,3163.840088,3211.719971,3163.840088,3193.929932,3193.929932,8639300000,0.026211651,8639300000,52.3516965,3113.140039,33.50490269,3614978000,1,3193.929932,0.026211651,1.30554979,0.07,1.240272301,,
08-06-2020,3199.919922,3233.129883,3196,3232.389893,3232.389893,8498300000,0.012041579,8498300000,62.541323,3148.472021,41.16113276,4377804000,1,3232.389893,0.012041579,1.321270672,0.07,1.255207138,,
09-06-2020,3213.320068,3222.709961,3193.110107,3207.179932,3207.179932,6410930000,-0.007799171,-6410930000,53.20276608,3173.743994,47.78150334,2056188000,1,3207.179932,-0.007799171,1.310965856,0.07,1.245417563,,
10-06-2020,3213.419922,3223.27002,3181.48999,3190.139893,3190.139893,6598870000,-0.005313091,-6598870000,44.99379643,3187.197949,49.47075427,-464698000,0,0,-0.005313091,1.304000575,0.07,1.238800546,,
11-06-2020,3123.530029,3123.530029,2999.48999,3002.100098,3002.100098,7037320000,-0.058944059,-7037320000,92.63607307,3165.147949,61.14513102,-581904000,-1,-3002.100098,0,1.304000575,0.00,1.304000575,,
12-06-2020,3071.040039,3088.419922,2984.469971,3041.310059,3041.310059,5845330000,0.013060844,5845330000,105.0888001,3134.623975,71.69255174,-1140698000,-1,-3041.310059,-0.013060844,1.286969227,0.06,1.222620766,,
