time,open,high,low,close,vol,oi,roll
2015-04-21,223.33,236.5,223.3,233.41,29742.13329298,0.0,0.0
2015-04-22,233.34,238.99,232.0,233.63,21611.43431166,0.0,0.0
2015-04-23,233.33,235.76,233.0,234.5,7996.61306266,0.0,0.0
2015-04-24,234.4,236.51,228.7,230.64,21907.09890801,0.0,0.0
2015-04-25,230.68,232.7,225.35,227.06,12988.03170532,0.0,0.0
2015-04-26,227.1,227.1,213.92,219.5,40451.9190541,0.0,0.0
2015-04-27,219.5,232.49,218.24,230.4,30639.11726822,0.0,0.0
2015-04-28,230.37,230.69,222.16,224.98,19516.48109366,0.0,0.0
2015-04-29,224.94,227.8,222.66,226.08,11928.03728515,0.0,0.0
2015-04-30,226.1,240.89,224.63,236.28,40714.93871814,0.0,0.0
2015-05-01,236.06,239.25,233.56,234.45,15241.33836633,0.0,0.0
2015-05-02,234.16,235.79,231.75,235.6,9010.65809888,0.0,0.0
2015-05-03,235.63,243.73,233.75,240.15,18271.68093693,0.0,0.0
2015-05-04,240.13,243.6,236.98,238.9,24514.84032303,0.0,0.0
2015-05-05,238.94,239.49,231.05,235.49,25558.48797023,0.0,0.0
2015-05-06,235.55,236.89,226.42,231.66,33168.7313548599,0.0,0.0
2015-05-07,231.66,239.79,227.81,238.16,39839.5030293001,0.0,0.0
2015-05-08,238.26,249.22,236.2,245.49,30536.89580578,0.0,0.0
2015-05-09,245.49,249.21,240.1,242.92,18755.63673494,0.0,0.0
2015-05-10,243.01,245.95,238.79,240.97,12067.59792557,0.0,0.0
2015-05-11,240.87,245.49,238.5,243.2,15419.42580762,0.0,0.0
2015-05-12,243.06,244.67,240.86,242.21,12652.70987807,0.0,0.0
2015-05-13,242.1,245.0,235.11,235.47,21499.92946611,0.0,0.0
2015-05-14,235.47,238.39,232.1,236.6,23996.11939141,0.0,0.0
2015-05-15,236.6,239.0,236.2,237.02,8004.04167695,0.0,0.0
2015-05-16,237.1,237.58,234.0,236.06,5909.37877743999,0.0,0.0
2015-05-17,236.03,238.24,235.6,235.96,4432.35222191,0.0,0.0
2015-05-18,235.98,237.25,229.0,232.35,12773.16705867,0.0,0.0
2015-05-19,232.34,233.99,231.2,232.42,6259.44442023,0.0,0.0
2015-05-20,232.41,235.24,231.56,233.73,11172.40365647,0.0,0.0
2015-05-21,233.7,236.5,233.37,235.21,10429.59745798,0.0,0.0
2015-05-22,235.38,241.83,234.59,240.79,21881.56260753,0.0,0.0
2015-05-23,240.79,241.2,238.6,239.11,7452.89850709,0.0,0.0
2015-05-24,239.04,242.98,237.54,241.47,7527.24498343,0.0,0.0
2015-05-25,241.64,241.64,236.1,237.15,8494.80905882,0.0,0.0
2015-05-26,237.18,238.5,235.26,237.86,8667.48455672,0.0,0.0
2015-05-27,237.64,239.3,235.0,236.22,8723.70629502,0.0,0.0
2015-05-28,236.21,237.5,235.85,236.8,5866.48443047,0.0,0.0
2015-05-29,236.86,237.16,235.02,236.6,6771.16526034999,0.0,0.0
2015-05-30,236.6,236.76,228.2,231.52,14466.72989382,0.0,0.0
2015-05-31,231.52,232.69,229.23,229.4,7274.89287356,0.0,0.0
2015-06-01,229.6,230.89,219.71,220.54,33971.72659577,0.0,0.0
2015-06-02,220.85,226.0,220.1,224.78,17063.93984708,0.0,0.0
2015-06-03,224.52,227.0,222.26,225.6,16751.0684938,0.0,0.0
2015-06-04,225.59,225.77,223.1,223.99,10288.03736536,0.0,0.0
2015-06-05,223.89,229.23,222.65,225.22,17197.86661277,0.0,0.0
2015-06-06,225.22,226.37,223.9,224.73,5754.22242093,0.0,0.0
2015-06-07,224.65,227.0,222.29,223.32,16609.4029844,0.0,0.0
2015-06-08,223.4,230.63,223.18,228.49,28289.37177405,0.0,0.0
2015-06-09,228.49,232.07,227.79,229.92,16308.80569709,0.0,0.0
2015-06-10,229.92,230.0,227.48,228.85,10406.93127744,0.0,0.0
2015-06-11,228.8,230.7,228.5,229.48,9415.51964255,0.0,0.0
2015-06-12,229.35,231.34,229.11,229.6,8862.19209513,0.0,0.0
2015-06-13,229.62,234.3,228.4,233.09,11258.65054133,0.0,0.0
2015-06-14,233.07,235.44,232.51,233.09,8121.35285972,0.0,0.0
2015-06-15,233.12,238.16,233.1,236.82,18651.23308598,0.0,0.0
2015-06-16,236.88,254.0,236.0,248.09,46127.0663951301,0.0,0.0
2015-06-17,248.09,259.1,246.53,247.99,47563.3398051501,0.0,0.0
2015-06-18,247.98,253.7,243.0,249.57,28380.7574838,0.0,0.0
2015-06-19,249.57,252.13,246.0,246.84,19400.13187345,0.0,0.0
2015-06-20,246.82,247.36,240.0,244.68,25448.88876859,0.0,0.0
2015-06-21,244.68,245.69,241.09,244.13,7987.05001841,0.0,0.0
2015-06-22,244.13,247.99,243.5,247.42,18556.33770087,0.0,0.0
2015-06-23,247.5,247.81,242.0,244.81,10521.11840834,0.0,0.0
2015-06-24,244.8,244.8,239.0,240.8,14825.92902675,0.0,0.0
2015-06-25,240.81,243.0,239.5,241.49,8540.14245169,0.0,0.0
2015-06-26,241.66,243.5,240.61,242.74,7991.61352195,0.0,0.0
2015-06-27,243.21,251.76,242.51,251.7,17233.20737271,0.0,0.0
2015-06-28,251.59,252.06,247.25,248.96,14028.66504704,0.0,0.0
2015-06-29,248.94,257.48,248.57,255.17,32629.65815093,0.0,0.0
2015-06-30,255.36,269.0,253.05,263.81,46177.93638245,0.0,0.0
2015-07-01,263.81,264.81,252.77,259.42,21450.97147463,0.0,0.0
2015-07-02,259.27,262.61,253.0,254.44,17574.0929715,0.0,0.0
2015-07-03,254.44,256.9,252.11,255.38,11680.80925142,0.0,0.0
2015-07-04,255.39,262.64,253.57,261.52,9064.17458944,0.0,0.0
2015-07-05,261.49,275.88,258.0,270.75,44757.2099474301,0.0,0.0
2015-07-06,270.61,278.69,267.33,273.94,53069.9065394701,0.0,0.0
2015-07-07,274.05,274.3,262.61,265.85,23644.9505676301,0.0,0.0
2015-07-08,265.86,274.11,263.0,267.0,34249.81339441,0.0,0.0
2015-07-09,267.11,274.0,266.22,270.31,23474.30265964,0.0,0.0
2015-07-10,270.31,296.1,268.58,286.25,84872.6330277001,0.0,0.0
2015-07-11,286.35,299.56,283.39,294.27,39767.77145675,0.0,0.0
2015-07-12,294.22,316.23,291.81,307.89,58665.7101626501,0.0,0.0
2015-07-13,307.93,312.0,281.5,293.2,74066.3782997301,0.0,0.0
2015-07-14,293.2,297.25,286.0,290.1,22280.76594214,0.0,0.0
2015-07-15,290.1,294.44,286.84,290.93,14263.13196303,0.0,0.0
2015-07-16,290.91,295.0,275.21,280.95,53370.1010884,0.0,0.0
2015-07-17,280.96,281.55,272.0,279.54,26872.13196348,0.0,0.0
2015-07-18,279.3,283.33,276.12,277.21,15251.93318462,0.0,0.0
2015-07-19,277.29,279.18,274.69,275.0,7524.83974965,0.0,0.0
2015-07-20,275.02,280.0,273.5,278.22,11713.54589224,0.0,0.0
2015-07-21,278.17,282.1,278.1,279.18,10181.54674078,0.0,0.0
2015-07-22,279.29,279.34,274.5,276.44,10846.6660986,0.0,0.0
2015-07-23,276.45,278.44,275.56,276.05,5827.60956532,0.0,0.0
2015-07-24,276.36,289.93,276.02,289.32,23496.35586544,0.0,0.0
2015-07-25,289.32,292.35,286.39,288.03,11389.99321657,0.0,0.0
2015-07-26,288.03,294.57,287.92,292.65,8799.18795591001,0.0,0.0
2015-07-27,292.66,298.2,286.0,297.34,23014.4785859,0.0,0.0
2015-07-28,297.35,298.93,293.61,295.15,15655.78523863,0.0,0.0
2015-07-29,295.35,296.05,286.02,291.28,14768.57476948,0.0,0.0
2015-07-30,291.28,291.28,284.01,287.38,11378.92183349,0.0,0.0
2015-07-31,287.38,289.85,281.0,284.69,15122.87015692,0.0,0.0
2015-08-01,284.91,284.99,276.53,279.49,12186.10586329,0.0,0.0
2015-08-02,279.44,282.35,276.26,282.3,11223.11507921,0.0,0.0
2015-08-03,282.2,287.05,279.7,283.99,14532.64118254,0.0,0.0
2015-08-04,283.98,285.94,281.28,285.92,11634.1231081,0.0,0.0
2015-08-05,285.91,285.94,281.49,283.15,7451.7642074,0.0,0.0
2015-08-06,283.14,283.59,278.0,279.2,10153.29647823,0.0,0.0
2015-08-07,279.25,281.0,276.07,279.36,12090.97017959,0.0,0.0
2015-08-08,279.35,280.32,266.0,266.74,30137.0458132601,0.0,0.0
2015-08-09,266.75,267.6,260.73,265.37,23280.19576441,0.0,0.0
2015-08-10,265.69,267.72,262.17,264.79,10580.07833618,0.0,0.0
2015-08-11,264.81,270.3,264.79,269.62,9982.66919894,0.0,0.0
2015-08-12,270.4,273.75,265.8,269.83,17708.41446106,0.0,0.0
2015-08-13,269.83,269.95,263.33,265.09,12565.26569973,0.0,0.0
2015-08-14,265.07,268.97,262.13,267.44,12878.01995393,0.0,0.0
2015-08-15,267.44,267.76,263.01,263.22,7061.7084312,0.0,0.0
2015-08-16,263.46,264.22,256.5,260.95,28624.79988648,0.0,0.0
2015-08-17,261.0,262.37,257.4,258.27,10530.58147614,0.0,0.0
2015-08-18,258.18,258.5,246.69,252.83,35121.2122754599,0.0,0.0
2015-08-19,252.83,255.08,198.0,224.33,76049.4289251098,0.0,0.0
2015-08-20,224.27,237.94,222.97,236.11,27121.8160698001,0.0,0.0
2015-08-21,236.52,236.52,230.52,232.25,13102.16376582,0.0,0.0
2015-08-22,232.31,234.71,221.77,230.4,20135.33262623,0.0,0.0
2015-08-23,230.48,232.88,225.58,227.58,11806.60781633,0.0,0.0
2015-08-24,227.24,228.69,207.62,210.45,50418.63732216,0.0,0.0
2015-08-25,210.3,228.77,196.6,222.2,69123.2243210301,0.0,0.0
2015-08-26,222.2,232.38,220.1,226.58,23459.54817556,0.0,0.0
2015-08-27,226.58,229.5,224.0,227.47,11382.46683338,0.0,0.0
2015-08-28,227.48,238.9,220.11,233.88,26325.9155229301,0.0,0.0
2015-08-29,234.09,234.48,227.88,228.64,8604.49573874998,0.0,0.0
2015-08-30,228.65,233.96,225.2,227.8,9229.34416790998,0.0,0.0
2015-08-31,227.71,233.69,225.31,230.77,10760.00799986,0.0,0.0
2015-09-01,230.77,232.39,226.55,227.45,9171.04786122,0.0,0.0
2015-09-02,227.39,231.89,226.51,229.58,8984.5416863,0.0,0.0
2015-09-03,229.61,229.96,226.51,227.05,6396.82532612,0.0,0.0
2015-09-04,227.11,231.66,226.51,231.31,10908.26367402,0.0,0.0
2015-09-05,231.31,239.76,230.01,235.84,10984.18876021,0.0,0.0
2015-09-06,235.89,248.48,235.5,242.05,21167.40001589,0.0,0.0
2015-09-07,242.08,243.0,239.03,241.3,6705.40193335,0.0,0.0
2015-09-08,241.29,247.68,240.27,244.12,16188.1475843999,0.0,0.0
2015-09-09,244.4,245.57,238.38,238.84,13790.80532588,0.0,0.0
2015-09-10,238.84,241.9,237.01,239.56,10742.69378657,0.0,0.0
2015-09-11,239.56,242.89,228.42,240.9,10429.98589799,0.0,0.0
2015-09-12,240.98,241.0,235.33,236.74,8323.67728994,0.0,0.0
2015-09-13,236.75,237.01,228.95,230.04,9210.45948255,0.0,0.0
2015-09-14,230.04,233.9,228.4,232.51,8567.72716793,0.0,0.0
2015-09-15,232.58,232.93,227.33,230.22,7879.49198256,0.0,0.0
2015-09-16,230.15,232.12,227.38,228.76,7940.37911656,0.0,0.0
2015-09-17,228.76,235.71,228.38,233.81,11178.97007941,0.0,0.0
2015-09-18,233.82,236.26,232.53,234.32,8331.18909158999,0.0,0.0
2015-09-19,234.3,234.32,231.5,232.09,4228.30332448,0.0,0.0
2015-09-20,232.22,233.38,231.4,232.13,3317.40461207,0.0,0.0
2015-09-21,232.14,232.97,227.0,228.25,8206.23027357,0.0,0.0
2015-09-22,228.18,233.95,224.25,230.35,18998.57848552,0.0,0.0
2015-09-23,230.34,233.0,230.03,230.53,5804.83839234999,0.0,0.0
2015-09-24,230.53,236.25,230.1,234.0,13503.73799646,0.0,0.0
2015-09-25,233.98,237.7,232.99,235.57,10904.21793986,0.0,0.0
2015-09-26,235.34,235.95,233.75,235.31,4814.21372069,0.0,0.0
2015-09-27,235.17,235.17,233.0,233.52,2520.37980011,0.0,0.0
2015-09-28,233.72,241.39,233.37,240.0,11601.78094034,0.0,0.0
2015-09-29,240.22,241.5,236.88,237.9,9000.31064384,0.0,0.0
2015-09-30,237.83,238.78,235.11,237.08,5053.18854119,0.0,0.0
2015-10-01,237.19,240.09,236.19,238.44,6041.5710323,0.0,0.0
2015-10-02,238.44,240.0,237.33,237.55,5187.94815318,0.0,0.0
2015-10-03,237.52,241.11,237.5,240.11,6303.12888844,0.0,0.0
2015-10-04,240.23,240.93,239.29,239.56,2138.86898555,0.0,0.0
2015-10-05,239.56,241.95,236.24,241.27,10908.2870587,0.0,0.0
2015-10-06,241.26,249.01,241.13,246.6,15948.8293503,0.0,0.0
2015-10-07,246.61,248.19,243.6,244.34,8001.20994479999,0.0,0.0
2015-10-08,244.16,245.65,243.0,243.52,5641.22539952,0.0,0.0
2015-10-09,243.52,245.45,242.62,244.83,3928.54497494,0.0,0.0
2015-10-10,244.83,246.41,243.5,245.92,4138.61160686,0.0,0.0
2015-10-11,245.92,248.73,243.75,247.84,4775.10098843,0.0,0.0
2015-10-12,247.82,248.68,245.21,246.31,4996.70583746,0.0,0.0
2015-10-13,246.42,253.43,244.0,250.19,16121.00031039,0.0,0.0
2015-10-14,250.19,255.95,249.9,254.26,9973.58817366,0.0,0.0
2015-10-15,254.26,257.5,253.44,254.5,10278.8259924,0.0,0.0
2015-10-16,254.61,267.83,254.08,261.69,20493.01890861,0.0,0.0
2015-10-17,261.7,275.19,258.32,270.84,39990.68055301,0.0,0.0
2015-10-18,270.84,274.66,263.3,264.5,16156.4029016,0.0,0.0
2015-10-19,264.66,268.28,262.35,264.19,10516.52442523,0.0,0.0
2015-10-20,264.19,273.97,263.51,269.99,14151.20604079,0.0,0.0
2015-10-21,269.88,272.28,264.1,268.42,10033.33145834,0.0,0.0
2015-10-22,268.41,279.97,267.3,275.05,27165.79811755,0.0,0.0
2015-10-23,275.02,280.9,274.77,277.81,15415.58579936,0.0,0.0
2015-10-24,277.81,282.4,277.75,280.88,9716.21217013999,0.0,0.0
2015-10-25,281.0,295.99,280.87,287.8,36986.64544796,0.0,0.0
2015-10-26,287.78,289.85,282.25,286.84,17388.08372302,0.0,0.0
2015-10-27,286.98,298.86,286.43,298.26,24944.66873199,0.0,0.0
2015-10-28,298.08,307.99,292.29,302.75,35757.64442987,0.0,0.0
2015-10-29,302.88,321.53,301.5,315.54,48459.3414580601,0.0,0.0
2015-10-30,315.51,336.0,313.82,324.81,61351.8214735901,0.0,0.0
2015-10-31,324.78,335.87,307.2,312.76,40797.41308242,0.0,0.0
2015-11-01,313.02,328.5,313.0,328.19,21751.31339623,0.0,0.0
2015-11-02,328.19,372.43,326.8,364.5,60738.9914322901,0.0,0.0
2015-11-03,364.5,423.88,358.19,396.99,173786.34121989,0.0,0.0
2015-11-04,397.0,504.0,396.84,421.0,227019.60593791,0.0,0.0
2015-11-05,421.99,449.95,366.66,409.01,170830.91433381,0.0,0.0
2015-11-06,409.49,409.9,351.2,370.54,110855.10778361,0.0,0.0
2015-11-07,370.61,392.23,370.55,384.38,36859.18484719,0.0,0.0
2015-11-08,384.51,390.33,366.3,371.77,26635.25591424,0.0,0.0
2015-11-09,371.76,388.99,360.0,381.3,37884.69476023,0.0,0.0
2015-11-10,381.25,384.44,336.59,338.92,70323.0262063601,0.0,0.0
2015-11-11,337.66,343.79,300.28,311.88,121674.1167058,0.0,0.0
2015-11-12,311.87,346.44,303.08,328.2,57088.1924283901,0.0,0.0
2015-11-13,328.2,343.57,325.25,334.72,28682.2221709,0.0,0.0
2015-11-14,334.3,343.0,329.0,333.48,15384.94072147,0.0,0.0
2015-11-15,333.47,340.36,315.0,320.0,29949.7860235701,0.0,0.0
2015-11-16,320.31,335.0,315.19,332.88,27384.80529083,0.0,0.0
2015-11-17,332.87,342.5,329.68,335.94,26310.64131466,0.0,0.0
2015-11-18,336.0,338.99,327.91,338.24,14623.31359356,0.0,0.0
2015-11-19,338.24,338.8,325.42,328.68,17416.10100872,0.0,0.0
2015-11-20,328.68,328.76,309.46,321.91,29779.44759272,0.0,0.0
2015-11-21,321.56,329.35,318.95,325.6,10304.87848327,0.0,0.0
2015-11-22,325.6,327.85,320.36,324.3,6796.67982749,0.0,0.0
2015-11-23,323.95,327.5,320.9,324.47,7266.47672477,0.0,0.0
2015-11-24,324.47,324.58,315.55,321.0,8885.19702286,0.0,0.0
2015-11-25,320.62,332.43,316.02,328.27,19977.17095338,0.0,0.0
2015-11-26,328.37,369.9,328.27,350.49,76101.8511604202,0.0,0.0
2015-11-27,350.07,367.0,348.18,360.08,35176.22974968,0.0,0.0
2015-11-28,360.11,362.44,351.0,356.13,19389.56980321,0.0,0.0
2015-11-29,356.13,371.2,355.17,368.52,18365.45182124,0.0,0.0
2015-11-30,368.6,384.99,368.11,378.04,49980.46767554,0.0,0.0
2015-12-01,378.04,380.49,353.1,361.0,45209.08034508,0.0,0.0
2015-12-02,361.01,363.68,346.13,361.35,30424.34987869,0.0,0.0
2015-12-03,361.35,371.5,352.25,360.29,27604.27354982,0.0,0.0
2015-12-04,360.28,364.4,354.31,362.44,14201.52729674,0.0,0.0
2015-12-05,362.22,384.8,361.85,378.51,33190.74119979,0.0,0.0
2015-12-06,378.52,407.57,377.32,400.49,64287.1061606502,0.0,0.0
2015-12-07,400.82,404.24,384.53,394.88,33196.35091234,0.0,0.0
2015-12-08,394.97,401.7,388.37,397.25,17265.36120617,0.0,0.0
2015-12-09,397.52,426.59,396.5,417.07,50753.0983596001,0.0,0.0
2015-12-10,417.17,421.82,411.09,416.94,20687.77218845,0.0,0.0
2015-12-11,416.78,454.94,414.38,454.19,66080.0332329002,0.0,0.0
2015-12-12,453.91,475.04,402.5,425.93,103040.01691919,0.0,0.0
2015-12-13,425.93,443.92,415.24,437.97,34964.6032099801,0.0,0.0
2015-12-14,437.97,450.0,427.3,441.1,26540.92108328,0.0,0.0
2015-12-15,441.41,464.99,441.0,463.96,37999.98197311,0.0,0.0
2015-12-16,463.25,469.99,440.0,457.92,68588.7930208102,0.0,0.0
2015-12-17,457.8,458.56,446.21,455.14,17978.84014659,0.0,0.0
2015-12-18,455.12,466.6,450.1,462.36,26211.83682057,0.0,0.0
2015-12-19,462.1,467.0,452.0,460.56,20749.9210858,0.0,0.0
2015-12-20,460.54,462.78,431.5,440.0,45621.8319862001,0.0,0.0
2015-12-21,440.0,447.45,424.37,434.85,42161.31295562,0.0,0.0
2015-12-22,434.7,443.64,433.0,437.28,16970.68974656,0.0,0.0
2015-12-23,438.07,445.34,433.01,444.68,15596.31507799,0.0,0.0
2015-12-24,444.8,459.1,441.01,453.24,21216.82469328,0.0,0.0
2015-12-25,453.19,460.0,445.0,456.01,14969.29438775,0.0,0.0
2015-12-26,456.2,460.05,405.5,415.88,95520.8813900902,0.0,0.0
2015-12-27,415.8,424.89,407.0,422.06,26426.23608946,0.0,0.0
2015-12-28,422.0,429.0,417.01,418.55,23946.8047929,0.0,0.0
2015-12-29,418.47,433.55,417.33,428.31,21414.23852911,0.0,0.0
2015-12-30,428.33,434.0,420.0,424.0,21410.2665394199,0.0,0.0
2015-12-31,423.99,432.59,412.5,430.81,21522.64392332,0.0,0.0
2016-01-01,431.03,436.49,426.26,433.31,12676.79221536,0.0,0.0
2016-01-02,433.79,435.8,430.0,433.54,6503.63070317,0.0,0.0
2016-01-03,433.73,433.73,421.73,426.31,17927.92504725,0.0,0.0
2016-01-04,426.31,435.67,425.49,434.15,12865.08419452,0.0,0.0
2016-01-05,434.2,435.2,427.91,431.83,11196.87532484,0.0,0.0
2016-01-06,431.83,432.29,425.03,430.48,7841.44895245,0.0,0.0
2016-01-07,430.49,459.0,427.11,456.02,50156.6149864901,0.0,0.0
2016-01-08,456.19,465.0,446.55,452.7,30143.7372238,0.0,0.0
2016-01-09,452.7,456.01,447.07,451.33,8786.16269196,0.0,0.0
2016-01-10,451.49,452.0,441.01,446.1,13060.25584137,0.0,0.0
2016-01-11,446.1,452.49,443.42,449.39,14413.15966876,0.0,0.0
2016-01-12,449.39,449.98,444.31,446.78,11462.25272269,0.0,0.0
2016-01-13,446.81,447.1,416.0,427.19,30740.5947276501,0.0,0.0
2016-01-14,427.09,435.0,426.0,431.73,14089.16218249,0.0,0.0
2016-01-15,431.73,431.73,385.03,388.91,92261.0607907503,0.0,0.0
2016-01-16,388.93,391.0,352.5,382.76,87700.0740404003,0.0,0.0
2016-01-17,382.41,393.31,378.76,389.0,18711.28698478,0.0,0.0
2016-01-18,388.71,390.0,375.01,385.87,18972.97171513,0.0,0.0
2016-01-19,386.12,388.9,377.41,380.41,16403.8260178,0.0,0.0
2016-01-20,380.49,420.0,375.01,407.82,62959.0712768,0.0,0.0
2016-01-21,407.88,424.57,405.0,407.38,32267.90265114,0.0,0.0
2016-01-22,407.4,414.49,371.25,377.33,59175.6103023401,0.0,0.0
2016-01-23,377.08,394.81,375.29,388.76,22168.26745207,0.0,0.0
2016-01-24,388.68,407.33,385.1,402.64,21981.14699004,0.0,0.0
2016-01-25,402.64,403.78,384.0,391.63,20990.76935976,0.0,0.0
2016-01-26,391.62,398.0,386.66,393.71,13106.17966059,0.0,0.0
2016-01-27,393.54,396.99,389.66,394.19,8606.22141708,0.0,0.0
2016-01-28,394.19,395.48,375.01,380.86,22461.26102906,0.0,0.0
2016-01-29,380.86,386.0,360.03,374.76,58979.3949574901,0.0,0.0
2016-01-30,374.75,381.8,370.54,377.88,12979.65757365,0.0,0.0
2016-01-31,378.02,380.0,370.91,375.3,9853.83756922,0.0,0.0
2016-02-01,375.01,379.27,363.23,369.55,23584.31922077,0.0,0.0
2016-02-02,369.7,374.8,368.47,373.3,11017.59771335,0.0,0.0
2016-02-03,373.5,374.0,365.65,368.99,11532.6375396,0.0,0.0
2016-02-04,369.09,393.89,365.65,388.48,36365.95473143,0.0,0.0
2016-02-05,388.47,393.0,384.19,385.98,16774.34348688,0.0,0.0
2016-02-06,385.6,386.94,365.0,373.8,40260.8997241801,0.0,0.0
2016-02-07,373.48,377.8,369.17,371.94,13051.1528638,0.0,0.0
2016-02-08,371.81,377.0,369.01,372.56,15245.79805125,0.0,0.0
2016-02-09,372.13,377.96,369.01,373.49,9426.55685897,0.0,0.0
2016-02-10,373.49,387.0,373.13,381.26,33202.75668733,0.0,0.0
2016-02-11,381.31,383.23,372.25,375.39,14023.94817257,0.0,0.0
2016-02-12,375.49,383.53,375.4,381.59,9757.43416968,0.0,0.0
2016-02-13,381.57,392.08,381.57,390.25,14075.37254782,0.0,0.0
2016-02-14,390.24,404.5,390.2,402.0,26099.07754923,0.0,0.0
2016-02-15,401.99,412.5,395.23,397.98,31496.83279614,0.0,0.0
2016-02-16,397.93,408.77,396.2,405.1,13853.72060474,0.0,0.0
2016-02-17,405.11,421.9,404.7,418.77,26816.53089577,0.0,0.0
2016-02-18,418.77,426.21,412.51,420.82,25194.85296298,0.0,0.0
2016-02-19,420.83,422.98,412.0,419.34,13568.53741784,0.0,0.0
2016-02-20,419.34,445.96,418.2,440.49,45007.7016981,0.0,0.0
2016-02-21,440.49,451.6,428.01,441.22,42977.74902207,0.0,0.0
2016-02-22,441.22,442.85,433.01,440.53,15432.28059138,0.0,0.0
2016-02-23,440.44,442.67,416.24,422.27,32655.8056817401,0.0,0.0
2016-02-24,422.31,427.5,409.69,425.51,22316.74760813,0.0,0.0
2016-02-25,425.51,430.0,419.5,424.52,13232.45155009,0.0,0.0
2016-02-26,424.53,428.62,419.83,427.0,12509.9490575,0.0,0.0
2016-02-27,427.01,438.6,426.83,432.7,14837.08080133,0.0,0.0
2016-02-28,432.69,437.89,422.1,434.77,19176.0245760599,0.0,0.0
2016-02-29,434.73,445.0,430.51,436.99,19791.80558823,0.0,0.0
2016-03-01,436.71,442.79,427.26,432.96,19895.37766113,0.0,0.0
2016-03-02,433.08,436.45,425.11,428.01,12304.28250446,0.0,0.0
2016-03-03,428.01,428.14,416.4,420.49,23294.96702681,0.0,0.0
2016-03-04,420.95,423.99,409.0,411.51,18307.04145353,0.0,0.0
2016-03-05,411.51,413.42,389.0,401.45,45870.2210020001,0.0,0.0
2016-03-06,401.45,409.5,392.01,407.07,17649.12872865,0.0,0.0
2016-03-07,407.02,412.56,401.51,412.11,12299.61561575,0.0,0.0
2016-03-08,412.04,416.0,406.0,410.78,11439.57405964,0.0,0.0
2016-03-09,410.78,414.5,407.47,411.25,8794.1002761,0.0,0.0
2016-03-10,411.61,418.24,410.68,417.02,13332.12321258,0.0,0.0
2016-03-11,416.84,423.6,415.5,419.58,15096.10872619,0.0,0.0
2016-03-12,419.4,421.81,406.38,409.81,16495.76250698,0.0,0.0
2016-03-13,409.81,416.0,409.56,412.13,7461.5557575,0.0,0.0
2016-03-14,412.43,417.99,411.7,414.48,8875.28552689,0.0,0.0
2016-03-15,414.49,418.82,412.78,415.63,9604.04564579,0.0,0.0
2016-03-16,416.0,418.0,413.96,416.84,6668.93018831,0.0,0.0
2016-03-17,416.84,420.6,416.64,418.61,8264.46882435,0.0,0.0
2016-03-18,418.58,419.1,403.01,407.0,20251.42719672,0.0,0.0
2016-03-19,406.98,409.67,404.0,406.13,7762.25188425,0.0,0.0
2016-03-20,406.12,413.2,405.94,411.45,5323.53400144,0.0,0.0
2016-03-21,410.96,412.29,406.0,411.68,7687.14940598,0.0,0.0
2016-03-22,411.71,418.68,409.88,416.7,9902.88483416,0.0,0.0
2016-03-23,416.7,419.72,415.83,419.4,6588.21793593,0.0,0.0
2016-03-24,419.38,419.39,414.0,415.5,7307.37873303,0.0,0.0
2016-03-25,415.5,417.03,413.03,415.7,3700.7506412,0.0,0.0
2016-03-26,415.7,419.4,413.2,416.03,4889.88921661,0.0,0.0
2016-03-27,416.03,431.0,415.79,427.9,20902.2891225301,0.0,0.0
2016-03-28,428.0,428.0,422.38,423.67,9645.08611578,0.0,0.0
2016-03-29,423.6,426.41,406.51,415.39,23278.52902131,0.0,0.0
2016-03-30,415.41,416.59,408.58,413.5,8885.94132766,0.0,0.0
2016-03-31,413.5,418.25,413.04,417.21,6910.51193311,0.0,0.0
2016-04-01,417.34,417.6,414.0,416.09,5081.56041611,0.0,0.0
2016-04-02,415.88,422.8,415.88,420.11,5845.27937654,0.0,0.0
2016-04-03,420.12,421.82,416.0,419.21,3974.36412622,0.0,0.0
2016-04-04,419.2,421.22,416.24,419.9,5721.0754577,0.0,0.0
2016-04-05,419.78,425.0,419.51,422.61,6733.78693076,0.0,0.0
2016-04-06,422.49,424.68,421.69,422.87,5811.75160051,0.0,0.0
2016-04-07,422.99,423.27,417.78,422.55,6836.14569975,0.0,0.0
2016-04-08,422.57,424.49,415.5,418.99,10352.61405615,0.0,0.0
2016-04-09,418.67,420.0,412.0,417.72,6343.52168018,0.0,0.0
2016-04-10,417.73,422.9,417.49,421.81,3915.18822399,0.0,0.0
2016-04-11,421.81,423.9,418.8,423.09,5836.99686209,0.0,0.0
2016-04-12,423.28,430.0,422.98,425.99,15050.9232539,0.0,0.0
2016-04-13,425.99,427.68,423.0,424.95,6675.03625023,0.0,0.0
2016-04-14,424.87,426.49,424.01,425.87,3958.06596032,0.0,0.0
2016-04-15,425.86,432.49,425.66,431.0,15352.97710121,0.0,0.0
2016-04-16,430.94,435.67,430.45,432.44,7576.57060824999,0.0,0.0
2016-04-17,432.44,433.49,426.37,428.79,8179.71851557,0.0,0.0
2016-04-18,428.79,430.91,426.52,429.16,7152.28228848,0.0,0.0
2016-04-19,429.16,433.4,428.54,432.82,6381.34602821,0.0,0.0
2016-04-20,432.82,446.61,432.55,442.99,21860.76594359,0.0,0.0
